Person_id,Probability_Unemployed
Id_v7b4ypc0ij,0.039587524654262844
Id_dwuchnvp2o,0.8070335304784756
Id_m01a2wvxpr,0.47037193337695626
Id_zm6vqjc3s4,0.6768049167117915
Id_lts8qj5gtt,0.5438830564974803
Id_d57wdfouya,0.21097057167702515
Id_lp9rw55nuq,0.6396298270241575
Id_kz201ybqy4,0.10884566898141494
Id_bdapa7dbnr,0.021643519573362625
Id_cku4oys9ly,0.3102995243389251
Id_9imcpw90ws,0.008566831175017308
Id_lg5hmsjw0w,0.0246913041135951
Id_n2zxyp8ozp,0.16126735229432065
Id_2dw9p45brs,0.009524681182156937
Id_fullxeblop,0.6529188886339891
Id_hn6w1c50jg,0.10458643654167227
Id_202mo7k18v,0.21918466114627633
Id_35iylanft2,0.14473832356847993
Id_22rckhfu74,0.11214857832390417
Id_05enka6e6k,0.6981598443076064
Id_pa42qrnqsu,0.008456854198401158
Id_2wyft9kpo6,0.47467516891887745
Id_i7wm3hgav7,0.01956299383424856
Id_g3g4yng0cp,0.9206844231338022
Id_xkycggq6zr,0.008270027279441955
Id_hry70yghdi,0.9439760058189478
Id_7fe7yhjh8a,0.2408780092295992
Id_q8vp7a6kvh,0.4602751079386853
Id_hn7eljea0c,0.003088412993538868
Id_cu46z0wtbn,0.005781187719817565
Id_kf49u2owj9,0.16304060981473864
Id_cwuqv2hemn,0.21339965771633687
Id_uuoplcjhik,0.16456238969974343
Id_xwef9758c0,0.8844488800693822
Id_bbdpuc13mt,0.10363411169022596
Id_qm5zbv3dqs,0.19714264420198002
Id_xc458zxp8n,0.004585710484462567
Id_5dlzzvzu7z,0.8794809422122511
Id_vvh9x2jhmz,0.5058634248695331
Id_a3lsvoib9e,0.2581463623153262
Id_eqm83ic4m9,0.042777554242001276
Id_xy20frex7o,0.38955255941847045
Id_0d0fcqrqiz,0.006034470764331714
Id_i6wj4m9x2n,0.05594690461414844
Id_puhqi47sl7,0.11936971273202929
Id_fzd6uelqdt,0.061624247806425045
Id_dapxuyl0kv,0.45908960837843843
Id_3688t4ltez,0.15178391421686485
Id_6ydbe8k1k0,0.6880608045437633
Id_nrqsdlmxxh,0.9525580545871241
Id_mxn6qtsna1,0.02038915014381895
Id_ml1zx0y5gl,0.02002139937177323
Id_fhkjr8dykn,0.8310062378507
Id_n5sq52hdoj,0.019037301929927204
Id_0uxhybtjl5,0.946484561407046
Id_kzh96q88bd,0.16515300689773138
Id_yaqxnrvpyo,0.2535820010209754
Id_15qd9nbtr6,0.09341923558332707
Id_x3vu0lmdqz,0.020738173165913133
Id_s1sfh8q0sm,0.30251616361147754
Id_j39rsaxv9x,0.09604233961346666
Id_ev1om3wblh,0.15619644201292185
Id_b5wmhiambg,0.013252426467241401
Id_8dsaqx95t7,0.453431955974125
Id_ck3rnbfyjh,0.14586116560611095
Id_3dzfgus94r,0.005727580416457398
Id_hj5xxk235f,0.04188577736857014
Id_hi2aqujzip,0.01872517822746648
Id_v3uyrexc6m,0.16631441313953335
Id_huysuslo7o,0.20967284847944428
Id_9esczul5fq,0.22966938779058668
Id_brx4sdpwsz,0.19884461611107537
Id_wnc5dh98ow,0.6251171358003834
Id_bkrytf6qpo,0.8875342500166742
Id_zuxemjeq2j,0.15149940179339533
Id_zh1vstq7xy,0.2169261917470302
Id_njjyxihirh,0.041849287065370264
Id_22hadf3npm,0.14032283033444065
Id_621yyrkbc7,0.07623615225001983
Id_3yod0o903z,0.1393403378408202
Id_f6thdicfx1,0.17022847436249516
Id_cfxbc8mxa6,0.967908272074238
Id_t393kw7t4u,0.015546297906270929
Id_oikc88k6ov,0.014115551906557172
Id_mk1iyktjj3,0.33935472016501267
Id_ukmg1fe4sl,0.021203691196466305
Id_fiuzxwgwzi,0.062295324812261986
Id_e9t73zgn0x,0.2890211449370292
Id_igjbc2jy5h,0.688002500764105
Id_fiav3fj5n5,0.01161123921797258
Id_f61doydnaq,0.014845149742566142
Id_cvoeaetwe4,0.06034718392734569
Id_9ldafk3nlj,0.5444195894841484
Id_exyiv8agqe,0.19620044996983
Id_b5ywcspu1f,0.34896035506436895
Id_0g3knr7fvs,0.0026308454836972343
Id_15al9kmkcd,0.4756340133384029
Id_7ab67qxfiv,0.17934611033623066
Id_z3qdnmn9q3,0.16178575189848773
Id_305ozjzlmz,0.0034881097054118943
Id_709j8qrxat,0.015856891784294606
Id_haeujusld6,0.9057105649892607
Id_96borhxbpv,0.051005714798612475
Id_ro2jwdd5uy,0.43525705977365803
Id_1tcfd92lk2,0.6368275655777197
Id_pbox0fm3u1,0.12503614059441479
Id_ihiolzdxna,0.007013032853678295
Id_579iqpzqyj,0.6295683760154155
Id_2r1y11q0wg,0.05097153862516613
Id_7ak4adbl14,0.9086080230167949
Id_g0u6gnx5nw,0.4795921721749316
Id_pn7b3mle90,0.9604178859051455
Id_da6ucbymhn,0.05467872874822329
Id_71takmxtrb,0.12318915506693119
Id_nkydwcxn12,0.5137668032280367
Id_iyfanduv8b,0.20410575295737438
Id_24c1l1s9zx,0.1802452310681159
Id_437ct6woog,0.551337469845517
Id_v27wecgq4s,0.395706212013058
Id_9axn3nt95a,0.9581545167602625
Id_qrq5r4b5dm,0.039558863671251956
Id_x5tnpkztq1,0.012344150286993054
Id_nztfqrdo22,0.15884562443057224
Id_7552lew1q1,0.021705095049421856
Id_jrqihfiq2h,0.04773922362100806
Id_b50jkim5jh,0.09090153323137073
Id_thgq2lugpt,0.9364209012000815
Id_p97gank3cu,0.051769723830537843
Id_8xszxps51i,0.014542105598888256
Id_tkjcu68b01,0.5222961067637945
Id_8w8v64w1f8,0.7193134202666197
Id_9j6oz47vrp,0.9646174200592087
Id_v54hrl88y4,0.8901528727005463
Id_guwgy0cwxr,0.007006507852514079
Id_uhcxp80o0x,0.5785395678249194
Id_97cyn3fkhz,0.2511392614843471
Id_flag8ua59u,0.043308341502197686
Id_lzokvnie26,0.08906588043335187
Id_n4smd098fw,0.11862156583143446
Id_7vzcodqv1j,0.11780510348361803
Id_dy3havgfuv,0.1476502964005725
Id_2fidc6cwxn,0.10967505005640098
Id_dy472n1q3i,0.6944104645861572
Id_2zt6m5f4bk,0.8814281041679191
Id_abbnvg2xjt,0.33555588824362176
Id_719gfq4bbi,0.5026538501996339
Id_yfqugxq06s,0.19358066001801236
Id_vu6u2fxprn,0.9547891477776415
Id_njn0ugszro,0.05617452805905549
Id_kppmeqk94s,0.04273164574154861
Id_4sdwxg4xnm,0.0021185083350673704
Id_jt7uxijhw0,0.32791049923485766
Id_4x8raqjq7i,0.23152952758053363
Id_oyv68u1dkm,0.4547376135660262
Id_dbjse28978,0.13649233475279665
Id_ch330vmids,0.018298292907189685
Id_vao287hv1f,0.014937187195610761
Id_nxhzqujll0,0.129445233780596
Id_h890qicmt0,0.013331312355760919
Id_y4dq6mmmjf,0.013327882016214916
Id_7wr8uj9wpr,0.017983502698187853
Id_g01k9ahzh3,0.25285530545696383
Id_8lo88bta3q,0.9855006539408091
Id_6obelhudu6,0.12647709151195535
Id_kftu3l7kkd,0.29734074355483925
Id_m8ypin55mz,0.18418398135381675
Id_u1ud8oazwu,0.09894806488584569
Id_1bmknryhxc,0.056946915684490215
Id_s3u21bcs1c,0.3061750440740443
Id_163j6do8dt,0.5736624507973447
Id_oekesrl5t0,0.12393906577338695
Id_u7jkl2wpl0,0.3434584564619183
Id_11yb4rk8vf,0.12160435318456873
Id_7y3m47la6q,0.2636485454104373
Id_7jp21wo3de,0.0029356794881782596
Id_miynvej6a2,0.3752199529024993
Id_hfx1xp53p3,0.09342209980866771
Id_72uxatoazr,0.14405929669816603
Id_elioph6w1f,0.8321365302309922
Id_1ke76rdjje,0.9388811293685827
Id_t46minskam,0.015337462455601924
Id_z2c8otk2yi,0.5017571176482571
Id_q2uovpqmk6,0.11010816825714674
Id_3kka933aho,0.046770616144415675
Id_r4addjw4vt,0.05176024511618814
Id_83ogv0svuf,0.011684798816834548
Id_sbls3y3jvy,0.9759015075988252
Id_moi9rocisn,0.9728826812753901
Id_499rp0shg1,0.8916724176376837
Id_ts5usvwfm7,0.06414326189562783
Id_y781z197gs,0.05411158738450221
Id_ew2x9yz4vb,0.01521954178641289
Id_1ieb8g8r81,0.2529403851934336
Id_vquuzwxkik,0.10027412188582277
Id_ta4y7cah3j,0.134626054049098
Id_wxdmdg9jrq,0.30637092049848197
Id_6ka99fa5no,0.4178879620132738
Id_q12cz2jc14,0.13452550614548509
Id_4w1htscb4b,0.4688547599284816
Id_rggoin2c2h,0.010448570453187036
Id_zsiel1ur1j,0.8155037761927508
Id_3l8s6ervkx,0.7475045329153944
Id_yazfl678oi,0.23425397696596337
Id_m5wcqlbcog,0.0232576317051505
Id_pndgc7t373,0.017872581477445262
Id_1inopgvldd,0.7199012425897442
Id_1wfithj70z,0.9569035620774986
Id_v2xpbbokwo,0.9385989980526372
Id_12d1frupv6,0.6855880114101087
Id_pc3devko6x,0.06880384216807839
Id_yvfnf3q60v,0.5445648678601598
Id_homohwddj7,0.003688467410509309
Id_p5nvctj90i,0.9699380756445969
Id_x0ngpknxvm,0.15102678227034008
Id_zzhr5kss7u,0.15152283938833305
Id_eizv1bpafl,0.03472715387625529
Id_tketya3hfr,0.4552055816568501
Id_liytd8x7gm,0.11665980938132375
Id_lc3hqzvi1x,0.07257964999830242
Id_igm4l77gpu,0.007840109517962683
Id_jsbg9ole3f,0.9062164162186246
Id_t5l5zo1kfq,0.009995602620856274
Id_goh7o5pwyv,0.002027489044826049
Id_l2s6fptvq8,0.3995177829335162
Id_yzhvn8vj9e,0.9511168632994682
Id_z47s7oahoq,0.22424641467578157
Id_30kc8ah8wl,0.010793719257702849
Id_lavsin2msb,0.08930269842517992
Id_wbbwoageaa,0.12424277026937751
Id_2ccffioleh,0.4272132795186477
Id_v61ik1uco2,0.2273385703062081
Id_rm03xq0505,0.014609499392703973
Id_x8gdvql2fg,0.0428726223434252
Id_iwjxxb9h34,0.08932858367117402
Id_c6pqbm2wyv,0.013649213708101503
Id_4vnrr3s4uy,0.12694285701791957
Id_ownel7ybnk,0.5780896730178908
Id_vj9dcqpu9e,0.6663747400612815
Id_iuzhycb1vq,0.9757369359427405
Id_spcat8solh,0.6803913157333059
Id_yvvmhb6w1e,0.01979512360129592
Id_6vvoczahnx,0.020332405403549157
Id_3dbjfbfs00,0.02389832277697919
Id_49pusliygy,0.3683668489704181
Id_nftpsfd9pk,0.020194979231200505
Id_m2s3otb4jj,0.004849041868628376
Id_aj8rsxem3u,0.6234593621489566
Id_ofbcp8wusw,0.029673514935092342
Id_jjnj2byia3,0.1055757091975792
Id_3kqkvikuvl,0.4359415726854411
Id_tsu6b1cq8p,0.1305487030733746
Id_v0nvzynpqm,0.9746596754206336
Id_j1opc4pyxd,0.9150220871046282
Id_i60entnyr2,0.2441551138687136
Id_77rsnxhav0,0.36557921775789476
Id_vsglsglgqw,0.337669904071075
Id_uu9ehvzpq1,0.020693142862880355
Id_vk54crp1l4,0.22773838544078467
Id_vurpswv3mx,0.013573596228489951
Id_jfclrhuqma,0.14832533786102384
Id_mmb0y6hjco,0.02380151265058708
Id_pgajp6ywv5,0.0211841566142161
Id_62uu70ow4r,0.18425848160062303
Id_ep1sr4nzew,0.0049594215266470475
Id_joim66605n,0.10597350121947174
Id_nodq5cuy4m,0.2776059559303585
Id_jhrgnstlo8,0.42985946400146424
Id_pj2uohkt3l,0.010017433328195153
Id_ooa89het6b,0.007613385897165763
Id_a4b308etct,0.15673230002754865
Id_qg1hnk0jh9,0.003047445832587567
Id_lpmhv9d5d1,0.12846579908975608
Id_422tq7oddx,0.15300634451790374
Id_kd9p7yir6y,0.2938959488945679
Id_qfgs61fpzw,0.9109249032561003
Id_m1tmygaylx,0.014159369652996193
Id_f8iw4otgov,0.25934627096999147
Id_npm5q5nceu,0.2698533629798091
Id_w6lxqmo0gu,0.5053355418045961
Id_x5iqeru1x8,0.012639319916531224
Id_czubwoj7ev,0.2740506468637228
Id_p0u1ilaznb,0.720655069751154
Id_hxf43uzsle,0.29994026679411456
Id_j3l7bpah5s,0.1634100513605331
Id_cj5zwtd6zu,0.21686419274568405
Id_m5tg7zu2oj,0.16516478262298467
Id_eybo8quh4q,0.9390534805088248
Id_6f76h9b2wa,0.9421977346092334
Id_f5jgdqn5c2,0.4824456418455115
Id_d5fz41i924,0.5783766592193503
Id_eccqcvvblc,0.014423258129472528
Id_8psqr36y02,0.7879949961493214
Id_tk9gdtvbjk,0.09938687430131855
Id_ryqyq8cjow,0.960265650811166
Id_v9pywdes69,0.32340164114039366
Id_hyr36290f9,0.5624835194092598
Id_1xbftlpdhl,0.01198304329722749
Id_zxy18w1i78,0.013066401613438288
Id_pq9nq2lh61,0.01599238085788575
Id_2pxo6vqrhh,0.4041622266451592
Id_xoidbttxgu,0.9324885843063846
Id_39y1s17yu8,0.46024074448823626
Id_j4z5gcn38a,0.007790981864629262
Id_dgt0f8g6v9,0.4513205535486379
Id_x0l8xb11wn,0.2301118774250083
Id_ehy93j2yll,0.23870614286404918
Id_g9uo4tisls,0.0022746267479581976
Id_w1is0lprul,0.22674247313708493
Id_7lj1tjq1qk,0.016230427261737092
Id_dfrgdn3df8,0.3622658863993045
Id_m3wfylfmze,0.14246129816500935
Id_ajoqcrxqll,0.10429717686068413
Id_fudnd5pxp4,0.008853192897943129
Id_ukeq77l5j3,0.33875285793343857
Id_d1d9bx35xv,0.05107409073024075
Id_yk55thl7ss,0.024659770446240854
Id_5skyiudw00,0.8253342353867458
Id_5g56ygxijd,0.0410111985953662
Id_vaf4522t6l,0.035679217586958585
Id_d4hwtrcf9y,0.9198248233541535
Id_r4wl346vyh,0.010885975003219545
Id_m7kpxmimht,0.042735084321029265
Id_0k0elxbf2q,0.6649343574656219
Id_sdvnioe4di,0.014412213530461283
Id_vrzsyxyppr,0.19009757864804908
Id_vgi4nzdmw6,0.0023251623232730945
Id_tisuzjbvem,0.03707246827226762
Id_itotco83ch,0.08334113456093956
Id_ac2rnqxi02,0.016667298618594693
Id_3ph56e28f7,0.0015231821346713176
Id_pmgaqihqu2,0.10324048198179843
Id_vyxgfiuwgx,0.19979579606833855
Id_gfr71u4frc,0.46234446861505696
Id_bpa5n8e8du,0.7679389644284583
Id_sxrcaq8e7j,0.011430919801012084
Id_p6hyhxyjgu,0.003866870993534161
Id_28l8ftnv6n,0.03214834480104724
Id_7l1xhhhuxo,0.8853812645312432
Id_85ymdirg05,0.0028512270825877327
Id_3y6fo5wdfn,0.13037668126421262
Id_2huhneam6k,0.22908807219138447
Id_oqw1u49nlv,0.11762289648479443
Id_oigbk11pvo,0.05630533395575958
Id_7yjooi5p7k,0.19268126708427155
Id_v0pui7hslo,0.7491565902108503
Id_2rca0nunlo,0.34086251628393943
Id_ddt54xuc20,0.0021362757644642844
Id_18a40506ko,0.5485445788054735
Id_t5ujpo0isy,0.0398712633088359
Id_yakqrme1je,0.25690146462978464
Id_3q4y21ciis,0.09278801557510433
Id_9dczebw4q8,0.17127783463069884
Id_wwrkqix53m,0.4246977327287289
Id_6xwhl6stg5,0.06109530962359219
Id_ze86clhl8i,0.29901202067012533
Id_eidkgfmnms,0.1508439009662323
Id_ybmmyl9b2v,0.4367289876431182
Id_3ltlzi20th,0.058590393493256614
Id_gf1rbol0lr,0.04091977893675346
Id_912tii1shu,0.9574871576206985
Id_swgy10t1q3,0.032430115044566485
Id_weipxgsg6e,0.2176280887959779
Id_iyn6n465o5,0.05190339489187067
Id_68thyri47a,0.007951762111810508
Id_f6nxtd2zs9,0.5442969581455707
Id_fb2jnkslsl,0.004915440332247047
Id_xqvxr3k342,0.22460280525572032
Id_esjmypg3bn,0.29771288112357586
Id_3yg0tc6v9w,0.5465870510023599
Id_du9euwc63f,0.6757584411251992
Id_faga8imfg5,0.027109720511326218
Id_6wvvy2qvsy,0.12930165015475595
Id_y9tcgpjgkw,0.14991515468405028
Id_0zja78viwr,0.059803603825624184
Id_35me5s5yvf,0.09743945029311728
Id_ix175ensij,0.06715630162763528
Id_n2zxmu7ra1,0.3816012505748291
Id_m8suo0zmki,0.02257797390997787
Id_wy2oxw7n6r,0.032021381852455684
Id_kuj2kag90c,0.2582121696684019
Id_td396iyygk,0.06267184800433322
Id_ucb53zt9tj,0.10325156122855979
Id_4hdsmg90hl,0.09632180554453461
Id_t69ym4q6dm,0.026287286620236484
Id_njapvhm019,0.014549297328850722
Id_snuijc58w2,0.0024817582260194307
Id_txcj5rqwbq,0.04581252534674033
Id_p1fjjzl2x8,0.9503716436444214
Id_0dn7l3h91p,0.16776163252331874
Id_hzvstpxonl,0.01809184542632139
Id_rqokia7fqo,0.09562160336737414
Id_0ebo4xyc83,0.9086080230167949
Id_dua60u5h9k,0.9271924743429053
Id_q14lcr5y5l,0.13275097494862778
Id_1o0nts3955,0.017240913781304157
Id_54jht37a9a,0.12295747981756273
Id_pj4qgzfxma,0.007267180676883331
Id_x0lwfw7omd,0.11669553160526357
Id_aregt409q5,0.00631824614098465
Id_yqc16lvj7q,0.015754256157906692
Id_bya9lkmylx,0.0021979811784941343
Id_l6jdqtgddq,0.474808809985452
Id_ddt6pfv1hm,0.015519822990937605
Id_w4i6jq2b9o,0.0026943281058056366
Id_9qfh2hulaw,0.21827147282424023
Id_ik4z1c052r,0.005186292118167698
Id_6p2rblsbkj,0.02577181886045278
Id_fs45ca34dz,0.414361800522154
Id_z240vn4lrr,0.18749956918209737
Id_orl6nt19yk,0.18921651059264627
Id_yt6b754k6l,0.3063501154631643
Id_ja431y5ldo,0.07340203902142987
Id_nfqptndvg7,0.021399954489994585
Id_wohsfy1vk0,0.11209087631580558
Id_0wan1z7ylr,0.021649543884576253
Id_ji7rhas44s,0.6510125925188692
Id_3mkmnsmjsx,0.008875639702800012
Id_23xbq86rmi,0.05004905598185231
Id_tfw9caz6hw,0.2785265641163669
Id_7wuxjjf6jz,0.003995900565023189
Id_9nllh07a45,0.15516513102787916
Id_o379zlajhg,0.006280334397707075
Id_51bp7sl39b,0.22806013561152996
Id_6sjnt9ewkf,0.9533177978516746
Id_90g4n8so17,0.22722398110613928
Id_32zf56l9ce,0.7581737955206204
Id_lpzyo9wovz,0.9407380361954977
Id_zsurfh92rx,0.0774787060599908
Id_z1f2ofu2m7,0.05281859465055049
Id_wggs2pd689,0.30670372336537555
Id_12pix46sq5,0.1251654534133548
Id_d6dzxett5v,0.5024843239064172
Id_uibpdvcxxw,0.00851341811223505
Id_xcaf3403r3,0.11003574896958654
Id_0qkp6qkbo9,0.1698737837371261
